ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,test.total
4LATEDRYRB123,4,2008-04-28,LATEDRY,RB,12,3,81,1.21,2.8,24.6,19,23,15
4LATEDRYRB131,4,2008-04-29,LATEDRY,RB,13,1,96,4.7,1.7,27.3,14,15,12
4LATEDRYRB133,4,2008-04-29,LATEDRY,RB,13,3,78,5.06,1.6,27.4,16,21,13
4LATEDRYRB141,4,2008-04-29,LATEDRY,RB,14,1,123,1.36,5.8,27.6,1,1,0
4LATEDRYRB142,4,2008-04-29,LATEDRY,RB,14,2,107,1.67,4.7,28.3,1,1,0
4LATEDRYRB152,4,2008-04-29,LATEDRY,RB,15,2,118,1.85,10.4,27.9,3,3,2
4LATEDRYRB71,4,2008-04-29,LATEDRY,RB,7,1,99,0.62,2.4,26.2,5,5,1
4LATEDRYRB73,4,2008-04-29,LATEDRY,RB,7,3,128,0.35,2.2,26.1,3,2,0
4LATEDRYRB81,4,2008-04-29,LATEDRY,RB,8,1,114,4.58,0.7,26.3,13,11,12
4LATEDRYRB83,4,2008-04-29,LATEDRY,RB,8,3,82,4.62,0.7,26.6,13,16,11
4LATEDRYRB91,4,2008-04-28,LATEDRY,RB,9,1,98,3.86,0.5,26.2,20,20,11
4LATEDRYRB92,4,2008-04-28,LATEDRY,RB,9,2,81,3.51,0.5,26.2,24,30,21
4LATEDRYRB93,4,2008-04-28,LATEDRY,RB,9,3,93,3.14,0.5,26.2,21,23,17
4WETRB101,4,2007-12-04,WET,RB,10,1,89,3.21,0.3,23,20,22,19
4WETRB102,4,2007-12-04,WET,RB,10,2,89,3.55,0.3,22.7,12,13,10
4WETRB103,4,2007-12-04,WET,RB,10,3,86,3.54,0.3,23.1,7,8,5
4WETRB111,4,2007-12-04,WET,RB,11,1,86,4.24,0.3,23.7,16,19,13
4WETRB113,4,2007-12-04,WET,RB,11,3,85,3.88,0.2,22.5,16,19,14
4WETRB122,4,2007-12-03,WET,RB,12,2,104,1.94,0.6,22.8,14,13,12
4WETRB123,4,2007-12-03,WET,RB,12,3,81,1.95,0.5,23,18,22,9
4WETRB132,4,2007-12-05,WET,RB,13,2,86,3.34,0.3,21.3,30,35,27
4WETRB133,4,2007-12-05,WET,RB,13,3,73,3.41,0.3,21.4,31,42,30
4WETRB141,4,2007-12-05,WET,RB,14,1,73,2.19,0.6,23.1,14,19,6
4WETRB143,4,2007-12-05,WET,RB,14,3,134,0.96,0.8,23,51,38,38
4WETRB151,4,2007-12-06,WET,RB,15,1,118,0.99,0.9,22.5,1,1,0
4WETRB161,4,2007-12-03,WET,RB,16,1,67,1.4,1.3,24.6,21,31,15
4WETRB162,4,2007-12-03,WET,RB,16,2,80,1.9,1.1,24.4,19,24,15
4WETRB71,4,2007-12-05,WET,RB,7,1,136,2.23,0.6,20.1,8,6,7
4WETRB73,4,2007-12-05,WET,RB,7,3,136,3.12,0.4,20.3,5,4,3
4WETRB81,4,2007-12-05,WET,RB,8,1,118,3.82,0.3,20.8,14,12,10
4WETRB82,4,2007-12-05,WET,RB,8,2,109,3.87,0.3,20.9,29,27,21
4WETRB83,4,2007-12-05,WET,RB,8,3,178,4.04,0.3,20.9,31,17,27
4WETRB91,4,2007-12-04,WET,RB,9,1,100,3.87,0.3,23.3,9,9,7
4WETRB92,4,2007-12-04,WET,RB,9,2,87,3.71,0.3,22.6,12,14,8
4WETRB93,4,2007-12-04,WET,RB,9,3,121,3.68,0.3,22.7,15,12,12
5EARLYDRYRB101,5,2009-02-25,EARLYDRY,RB,10,1,91,5.53,0.4,20.2,14,15,13
5EARLYDRYRB102,5,2009-02-25,EARLYDRY,RB,10,2,88,5.37,0.4,20.7,28,32,26
5EARLYDRYRB103,5,2009-02-25,EARLYDRY,RB,10,3,95,5.71,0.4,21.3,17,18,16
5EARLYDRYRB111,5,2009-02-24,EARLYDRY,RB,11,1,75,4.63,0.4,20.7,24,32,23
5EARLYDRYRB112,5,2009-02-24,EARLYDRY,RB,11,2,67,4.66,0.4,20.8,18,27,12
5EARLYDRYRB113,5,2009-02-24,EARLYDRY,RB,11,3,84,4.17,0.4,21.5,37,44,32
5EARLYDRYRB122,5,2009-02-18,EARLYDRY,RB,12,2,65,3.86,0.8,20.3,8,12,7
5EARLYDRYRB123,5,2009-02-18,EARLYDRY,RB,12,3,78,3.88,0.8,19.6,25,32,24
5EARLYDRYRB131,5,2009-02-19,EARLYDRY,RB,13,1,140,5.14,0.4,19.4,21,15,20
5EARLYDRYRB133,5,2009-02-19,EARLYDRY,RB,13,3,148,5.4,0.4,19.8,39,26,37
5EARLYDRYRB141,5,2009-02-19,EARLYDRY,RB,14,1,118,4.37,0.8,21.6,16,14,3
5EARLYDRYRB142,5,2009-02-19,EARLYDRY,RB,14,2,105,3.92,0.8,21.7,16,15,13
5EARLYDRYRB151,5,2009-02-19,EARLYDRY,RB,15,1,168,2.03,1.1,20.2,2,1,1
5EARLYDRYRB162,5,2009-02-18,EARLYDRY,RB,16,2,113,3.66,1.5,20.9,11,10,10
5EARLYDRYRB71,5,2009-02-24,EARLYDRY,RB,7,1,70,1.61,1.2,21.8,36,51,15
5EARLYDRYRB72,5,2009-02-24,EARLYDRY,RB,7,2,75,1.86,1.1,21.1,6,8,5
5EARLYDRYRB81,5,2009-02-24,EARLYDRY,RB,8,1,48,4.95,0.4,19.9,35,73,30
5EARLYDRYRB82,5,2009-02-24,EARLYDRY,RB,8,2,52,4.65,0.4,20.4,43,83,37
5EARLYDRYRB83,5,2009-02-24,EARLYDRY,RB,8,3,49,4.45,0.3,20.7,33,67,30
5EARLYDRYRB91,5,2009-02-19,EARLYDRY,RB,9,1,115,5.06,0.4,19.4,16,14,13
5EARLYDRYRB92,5,2009-02-19,EARLYDRY,RB,9,2,110,5.06,0.4,19.8,31,28,26
5EARLYDRYRB93,5,2009-02-19,EARLYDRY,RB,9,3,111,5.58,0.4,20,17,15,14
5EARLYDRYTB11,5,2009-02-25,EARLYDRY,TB,1,1,82,5.78,3.9,23.1,9,11,7
5LATEDRYRB101,5,2009-04-28,LATEDRY,RB,10,1,78,5.02,1.4,25.7,58,74,53
5LATEDRYRB102,5,2009-04-28,LATEDRY,RB,10,2,84,6.12,1.4,26.5,69,82,62
5LATEDRYRB103,5,2009-04-29,LATEDRY,RB,10,3,98,7.41,1.4,27.5,36,37,29
5LATEDRYRB111,5,2009-05-01,LATEDRY,RB,11,1,58,6.06,2.4,27.2,49,84,44
5LATEDRYRB112,5,2009-05-01,LATEDRY,RB,11,2,37,5.72,2.1,28,65,176,62
5LATEDRYRB113,5,2009-05-01,LATEDRY,RB,11,3,26,5.61,1.9,26.6,71,273,68
5LATEDRYRB121,5,2009-04-27,LATEDRY,RB,12,1,60,2.51,6.5,24.8,28,47,27
5LATEDRYRB122,5,2009-04-27,LATEDRY,RB,12,2,54,2.84,6.2,25.3,22,41,21
5LATEDRYRB131,5,2009-05-01,LATEDRY,RB,13,1,65,4.61,4.7,25.1,47,72,44
5LATEDRYRB133,5,2009-05-01,LATEDRY,RB,13,3,60,5.32,4.8,25.9,42,70,40
5LATEDRYRB143,5,2009-04-30,LATEDRY,RB,14,3,72,2.69,6.5,25.8,8,11,3
5LATEDRYRB151,5,2009-04-30,LATEDRY,RB,15,1,99,2.48,13.7,25,4,4,3
5LATEDRYRB153,5,2009-04-30,LATEDRY,RB,15,3,98,1.94,11.7,25,2,2,0
5LATEDRYRB161,5,2009-04-27,LATEDRY,RB,16,1,77,4.77,10.5,27,10,13,5
5LATEDRYRB162,5,2009-04-27,LATEDRY,RB,16,2,153,4.69,10.1,26.5,7,5,6
5LATEDRYRB163,5,2009-04-27,LATEDRY,RB,16,3,115,4.6,9.7,26.8,7,6,6
5LATEDRYRB71,5,2009-04-30,LATEDRY,RB,7,1,52,1.15,3.5,25.8,6,12,5
5LATEDRYRB72,5,2009-04-30,LATEDRY,RB,7,2,75,0.73,3.3,25.8,6,8,5
5LATEDRYRB73,5,2009-04-30,LATEDRY,RB,7,3,59,0.99,3.2,25.7,9,15,8
5LATEDRYRB81,5,2009-05-01,LATEDRY,RB,8,1,50,5.94,3.7,26.5,36,72,35
5LATEDRYRB82,5,2009-05-01,LATEDRY,RB,8,2,64,6.55,3.5,26.6,30,47,29
5LATEDRYRB83,5,2009-05-01,LATEDRY,RB,8,3,53,6.08,3.1,27,38,72,37
5LATEDRYRB91,5,2009-04-30,LATEDRY,RB,9,1,40,5.96,1.7,27,42,105,40
5LATEDRYRB92,5,2009-04-30,LATEDRY,RB,9,2,57,7.89,1.5,27.6,81,142,80
5LATEDRYRB93,5,2009-04-30,LATEDRY,RB,9,3,55,6.98,1.5,27.3,40,73,38
5TRANSTB11,5,2008-11-04,TRANS,TB,1,1,76,6.44,0.5,23.8,13,17,9
5TRANSTB21,5,2008-11-04,TRANS,TB,2,1,104,6.17,0.5,24.7,20,19,18
5TRANSTB31,5,2008-11-04,TRANS,TB,3,1,99,5.79,0.7,25.2,30,30,17
5TRANSTB41,5,2008-11-04,TRANS,TB,4,1,120,6.91,0.4,25.1,29,24,16
5TRANSTB51,5,2008-11-04,TRANS,TB,5,1,122,4.48,0.3,25.3,38,31,11
5WETRB112,5,2008-12-17,WET,RB,11,2,88,4.24,0.2,21.5,8,9,5
5WETRB113,5,2008-12-17,WET,RB,11,3,102,4.38,0.2,21.7,19,19,18
5WETRB121,5,2008-12-17,WET,RB,12,1,67,3.93,0.3,20.3,3,4,2
5WETRB122,5,2008-12-17,WET,RB,12,2,67,3.75,0.3,20.3,2,3,1
5WETRB123,5,2008-12-17,WET,RB,12,3,95,3.74,0.3,20.2,3,3,2
5WETRB141,5,2008-12-16,WET,RB,14,1,105,3.87,0.4,21.1,9,9,4
5WETRB143,5,2008-12-16,WET,RB,14,3,136,4.53,0.3,21.6,3,2,2
5WETRB153,5,2008-12-16,WET,RB,15,3,82,4.08,0.4,20.7,3,4,2
5WETRB73,5,2008-12-16,WET,RB,7,3,159,3.44,0.3,21.3,4,3,0
5WETRB91,5,2008-12-17,WET,RB,9,1,100,4.35,0.3,22.4,5,5,4
6EARLYDRYRB112,6,2010-02-16,EARLYDRY,RB,11,2,60,6.08,0.3,19.4,192,320,191
6EARLYDRYRB113,6,2010-02-16,EARLYDRY,RB,11,3,64,5.54,0.3,19,72,112,71
6EARLYDRYRB121,6,2010-02-17,EARLYDRY,RB,12,1,97,4.17,0.5,15.2,51,53,50
6EARLYDRYRB132,6,2010-02-16,EARLYDRY,RB,13,2,71,6.19,0.3,15.4,31,44,30
6EARLYDRYRB141,6,2010-02-18,EARLYDRY,RB,14,1,66,4.64,0.6,17.7,32,48,31
6EARLYDRYRB142,6,2010-02-18,EARLYDRY,RB,14,2,100,4.71,0.5,17.7,9,9,8
6EARLYDRYRB151,6,2010-02-17,EARLYDRY,RB,15,1,90,2.78,1,16.2,9,10,4
6EARLYDRYRB91,6,2010-02-15,EARLYDRY,RB,9,1,68,6.47,0.3,16.1,11,16,10
6EARLYDRYRB92,6,2010-02-15,EARLYDRY,RB,9,2,52,6.53,0.3,16.6,14,27,13
6EARLYDRYRB93,6,2010-02-15,EARLYDRY,RB,9,3,43,6.5,0.3,17.3,48,112,47
6EARLYDRYTB11,6,2010-02-18,EARLYDRY,TB,1,1,110,4.89,4,17.3,7,6,6
6EARLYDRYTB12,6,2010-02-18,EARLYDRY,TB,1,2,79,4.99,3.9,16.7,42,53,24
6LATEDRYRB101,6,2010-05-06,LATEDRY,RB,10,1,63,1.68,0.5,29.9,34,54,32
6LATEDRYRB102,6,2010-05-06,LATEDRY,RB,10,2,82,1.43,0.5,29.3,56,68,54
6LATEDRYRB103,6,2010-05-07,LATEDRY,RB,10,3,78,2.49,0.3,25,39,50,38
6LATEDRYRB111,6,2010-05-07,LATEDRY,RB,11,1,82,1.99,0.4,25.6,19,23,18
6LATEDRYRB112,6,2010-05-07,LATEDRY,RB,11,2,92,2.12,0.4,25.4,84,91,83
6LATEDRYRB113,6,2010-05-07,LATEDRY,RB,11,3,84,2.18,0.4,25.5,71,85,67
6LATEDRYRB121,6,2010-05-10,LATEDRY,RB,12,1,131,0.87,1,27.5,13,10,11
6LATEDRYRB122,6,2010-05-10,LATEDRY,RB,12,2,129,0.99,1,27.4,16,12,15
6LATEDRYRB123,6,2010-05-10,LATEDRY,RB,12,3,106,1.33,0.8,28.1,32,30,29
6LATEDRYRB133,6,2010-05-06,LATEDRY,RB,13,3,78,1.69,0.5,29.2,32,41,31
6LATEDRYRB142,6,2010-05-10,LATEDRY,RB,14,2,126,2.31,0.7,28.3,17,13,15
6LATEDRYRB143,6,2010-05-10,LATEDRY,RB,14,3,78,2.44,0.7,28.5,21,27,20
6LATEDRYRB161,6,2010-05-10,LATEDRY,RB,16,1,118,2.98,2.1,28.8,15,13,7
6LATEDRYRB162,6,2010-05-10,LATEDRY,RB,16,2,137,3,2,29,16,12,8
6LATEDRYRB163,6,2010-05-10,LATEDRY,RB,16,3,137,2,2.2,27.9,3,2,2
6LATEDRYRB72,6,2010-05-10,LATEDRY,RB,7,2,103,0.37,1,26.8,16,16,15
6LATEDRYRB73,6,2010-05-10,LATEDRY,RB,7,3,99,0.35,0.8,27,19,19,17
6LATEDRYRB82,6,2010-05-05,LATEDRY,RB,8,2,87,1.63,0.5,28.2,34,39,32
6LATEDRYRB92,6,2010-05-05,LATEDRY,RB,9,2,65,1.56,0.4,29,58,89,56
6LATEDRYRB93,6,2010-05-05,LATEDRY,RB,9,3,100,1.75,0.4,29.4,37,37,34
6LATEDRYTB11,6,2010-05-13,LATEDRY,TB,1,1,78,5.47,6.2,28.8,19,24,11
6LATEDRYTB12,6,2010-05-13,LATEDRY,TB,1,2,102,5.94,6.2,29,14,14,12
6LATEDRYTB13,6,2010-05-13,LATEDRY,TB,1,3,82,5.96,6.2,28.8,13,16,5
6LATEDRYTB21,6,2010-05-13,LATEDRY,TB,2,1,97,4.78,5.1,28.8,17,18,9
6LATEDRYTB22,6,2010-05-13,LATEDRY,TB,2,2,81,6,5.3,28.4,19,23,11
6LATEDRYTB23,6,2010-05-13,LATEDRY,TB,2,3,90,6.46,5.3,28.7,26,29,23
6LATEDRYTB31,6,2010-05-13,LATEDRY,TB,3,1,105,4.27,3.2,28.4,18,17,4
6LATEDRYTB32,6,2010-05-13,LATEDRY,TB,3,2,124,4.18,2.9,28.2,11,9,7
6LATEDRYTB41,6,2010-05-13,LATEDRY,TB,4,1,79,3.87,2.4,27.1,26,33,13
6LATEDRYTB42,6,2010-05-13,LATEDRY,TB,4,2,110,3.22,2.3,27,6,5,5
6LATEDRYTB43,6,2010-05-13,LATEDRY,TB,4,3,98,2.82,2,27.3,5,5,2
6TRANSRB101,6,2010-03-13,TRANS,RB,10,1,103,3.86,0.3,22.4,28,27,26
6TRANSRB102,6,2010-03-13,TRANS,RB,10,2,133,3.67,0.3,23,36,27,34
6TRANSRB111,6,2010-03-12,TRANS,RB,11,1,72,3.14,0.4,23.2,33,46,31
6TRANSRB112,6,2010-03-12,TRANS,RB,11,2,87,3.15,0.4,23.6,22,25,21
6TRANSRB113,6,2010-03-12,TRANS,RB,11,3,101,3.51,0.4,23.8,49,49,48
6TRANSRB122,6,2010-03-11,TRANS,RB,12,2,96,2.79,1,21,14,15,10
6TRANSRB123,6,2010-03-11,TRANS,RB,12,3,95,2.6,0.9,21.3,12,13,10
6TRANSRB131,6,2010-03-12,TRANS,RB,13,1,76,5.98,0.5,21.6,28,37,27
6TRANSRB132,6,2010-03-12,TRANS,RB,13,2,88,5.45,0.5,21.9,49,56,22
6TRANSRB133,6,2010-03-12,TRANS,RB,13,3,83,6.01,0.5,22.3,105,127,104
6TRANSRB141,6,2010-03-11,TRANS,RB,14,1,77,1.58,1.3,22.3,17,22,16
6TRANSRB142,6,2010-03-11,TRANS,RB,14,2,113,1.53,1.2,22.4,21,19,19
6TRANSRB143,6,2010-03-11,TRANS,RB,14,3,81,1.26,1.2,22,7,9,6
6TRANSRB161,6,2010-03-11,TRANS,RB,16,1,127,4.46,2,20.7,18,14,8
6TRANSRB162,6,2010-03-11,TRANS,RB,16,2,92,4.92,1.4,21.4,19,21,16
6TRANSRB163,6,2010-03-11,TRANS,RB,16,3,137,4.45,1.2,21.9,4,3,3
6TRANSRB71,6,2010-03-09,TRANS,RB,7,1,78,1.83,1.1,19.5,1,1,0
6TRANSRB73,6,2010-03-09,TRANS,RB,7,3,86,2.44,0.9,19,7,8,4
6TRANSRB83,6,2010-03-12,TRANS,RB,8,3,83,5.09,0.4,24,90,108,89
6TRANSRB91,6,2010-03-13,TRANS,RB,9,1,79,2.32,0.3,22.2,15,19,13
6TRANSRB92,6,2010-03-13,TRANS,RB,9,2,76,2.34,0.3,21.9,40,53,39
6TRANSRB93,6,2010-03-13,TRANS,RB,9,3,82,2.58,0.3,21.8,49,60,48
6TRANSTB11,6,2010-03-10,TRANS,TB,1,1,122,5.02,4.9,20.9,20,16,18
6TRANSTB12,6,2010-03-10,TRANS,TB,1,2,113,7.04,4.7,21.2,16,14,12
6TRANSTB13,6,2010-03-10,TRANS,TB,1,3,113,7.13,4.6,20.6,37,33,36
6TRANSTB21,6,2010-03-10,TRANS,TB,2,1,96,6.15,3.7,21.2,23,24,19
6TRANSTB22,6,2010-03-10,TRANS,TB,2,2,64,7.54,4.2,21.3,12,19,9
6TRANSTB23,6,2010-03-10,TRANS,TB,2,3,68,7.73,3.9,21.3,68,100,51
6TRANSTB31,6,2010-03-10,TRANS,TB,3,1,78,6.67,3.2,22.1,32,41,16
6TRANSTB32,6,2010-03-10,TRANS,TB,3,2,98,8.28,3.3,21.1,12,12,4
6TRANSTB33,6,2010-03-10,TRANS,TB,3,3,94,7.72,3.2,21,7,7,5
6TRANSTB41,6,2010-03-11,TRANS,TB,4,1,136,6.52,2.2,20.9,10,7,3
6TRANSTB42,6,2010-03-11,TRANS,TB,4,2,104,7.42,2.4,20.9,2,2,1
6WETRB103,6,2009-11-19,WET,RB,10,3,87,3.07,0.3,23.6,14,16,9
6WETRB111,6,2009-11-18,WET,RB,11,1,70,4.14,0.3,23.6,11,16,10
6WETRB112,6,2009-11-18,WET,RB,11,2,77,3.56,0.3,23.5,9,12,8
6WETRB113,6,2009-11-18,WET,RB,11,3,34,4.03,0.3,24,53,156,49
6WETRB121,6,2009-11-18,WET,RB,12,1,120,5.1,0.4,20.7,4,3,3
6WETRB122,6,2009-11-18,WET,RB,12,2,123,3.66,0.3,21.4,4,3,2
6WETRB131,6,2009-11-20,WET,RB,13,1,118,4.79,0.3,23.3,30,25,29
6WETRB132,6,2009-11-19,WET,RB,13,2,64,4.11,0.3,23.8,24,38,19
6WETRB161,6,2009-11-18,WET,RB,16,1,125,4.35,0.8,22.5,2,2,1
6WETRB163,6,2009-11-18,WET,RB,16,3,137,4.74,0.7,22.3,2,1,0
6WETRB72,6,2009-11-19,WET,RB,7,2,82,3.76,0.3,22.9,7,9,5
6WETRB73,6,2009-11-19,WET,RB,7,3,76,2.71,0.3,22.4,11,14,9
6WETRB81,6,2009-11-20,WET,RB,8,1,65,3.55,0.3,23.2,19,29,12
6WETRB83,6,2009-11-20,WET,RB,8,3,85,3.46,0.3,24.1,52,61,50
7EARLYDRYRB101,7,2011-03-05,EARLYDRY,RB,10,1,119,3.2,0.3,21.3,115,97,173
7EARLYDRYRB102,7,2011-03-05,EARLYDRY,RB,10,2,88,3.9,0.5,22.7,48,55,66
7EARLYDRYRB103,7,2011-03-05,EARLYDRY,RB,10,3,125,4,0.5,22.7,40,32,33
7EARLYDRYRB111,7,2011-03-06,EARLYDRY,RB,11,1,114,3.2,0.6,21.4,19,17,16
7EARLYDRYRB112,7,2011-03-06,EARLYDRY,RB,11,2,97,7.87,0.4,21.2,19,20,18
7EARLYDRYRB113,7,2011-03-06,EARLYDRY,RB,11,3,111,2.92,0.4,21,51,46,48
7EARLYDRYRB121,7,2011-02-26,EARLYDRY,RB,12,1,101,5.68,0.9,21.6,9,9,3
7EARLYDRYRB132,7,2011-03-06,EARLYDRY,RB,13,2,94,5.51,0.7,23.5,13,14,11
7EARLYDRYRB141,7,2011-02-13,EARLYDRY,RB,14,1,164,1.48,1.3,18.8,27,16,23
7EARLYDRYRB142,7,2011-02-13,EARLYDRY,RB,14,2,163,2.43,1.1,19,37,23,34
7EARLYDRYRB143,7,2011-02-13,EARLYDRY,RB,14,3,118,2.38,1,18.2,14,12,12
7EARLYDRYRB71,7,2011-02-25,EARLYDRY,RB,7,1,94,1.13,1.2,23.1,8,9,6
7EARLYDRYRB73,7,2011-02-25,EARLYDRY,RB,7,3,104,1.45,1,22.8,21,20,19
7EARLYDRYRB81,7,2011-03-05,EARLYDRY,RB,8,1,70,4.5,0.7,21.2,21,30,15
7EARLYDRYRB82,7,2011-03-05,EARLYDRY,RB,8,2,78,4.3,0.7,21.1,60,77,55
7EARLYDRYRB83,7,2011-03-05,EARLYDRY,RB,8,3,135,4.2,0.6,21.3,103,76,102
7EARLYDRYRB91,7,2011-03-04,EARLYDRY,RB,9,1,130,2.81,0.4,20.7,243,187,220
7EARLYDRYRB92,7,2011-03-04,EARLYDRY,RB,9,2,139,2.81,0.5,21.9,197,142,186
7EARLYDRYRB93,7,2011-03-04,EARLYDRY,RB,9,3,107,3.06,0.5,21.8,103,96,88
7EARLYDRYTB11,7,2011-02-25,EARLYDRY,TB,1,1,129,1.35,7.2,25.6,9,7,6
7EARLYDRYTB12,7,2011-02-25,EARLYDRY,TB,1,2,167,1.89,8,26,8,5,6
7EARLYDRYTB21,7,2011-02-14,EARLYDRY,TB,2,1,140,4.76,2.7,18.9,30,21,2
7EARLYDRYTB22,7,2011-02-14,EARLYDRY,TB,2,2,141,6.19,2.7,18.9,24,17,6
7EARLYDRYTB23,7,2011-02-14,EARLYDRY,TB,2,3,198,6.04,2.7,19.2,59,30,55
7EARLYDRYTB31,7,2011-02-27,EARLYDRY,TB,3,1,64,NA,5.4,23.7,8,12,6
7EARLYDRYTB32,7,2011-02-27,EARLYDRY,TB,3,2,106,NA,6.1,24,9,8,3
7EARLYDRYTB33,7,2011-02-27,EARLYDRY,TB,3,3,119,NA,6,24.4,12,10,6
7EARLYDRYTB42,7,2011-02-26,EARLYDRY,TB,4,2,103,NA,3.9,21.2,5,5,3
7EARLYDRYTB43,7,2011-02-26,EARLYDRY,TB,4,3,122,NA,3.4,25.3,14,11,10
7LATEDRYRB101,7,2011-05-10,LATEDRY,RB,10,1,127,3.7,9.1,28.5,35,28,64
7LATEDRYRB102,7,2011-05-10,LATEDRY,RB,10,2,132,3.2,8.5,28.2,33,25,58
7LATEDRYRB103,7,2011-05-10,LATEDRY,RB,10,3,102,4.3,7.9,28.4,48,47,79
7LATEDRYRB111,7,2011-05-10,LATEDRY,RB,11,1,95,3.6,10.7,28.4,15,16,27
7LATEDRYRB112,7,2011-05-10,LATEDRY,RB,11,2,98,4.2,10.1,28.7,19,19,35
7LATEDRYRB113,7,2011-05-10,LATEDRY,RB,11,3,101,3.3,9.5,28.1,62,61,112
7LATEDRYRB121,7,2011-05-04,LATEDRY,RB,12,1,139,0.56,10.7,27.3,17,12,12
7LATEDRYRB132,7,2011-05-12,LATEDRY,RB,13,2,100,4.7,13.5,28.6,2,2,1
7LATEDRYRB133,7,2011-05-12,LATEDRY,RB,13,3,68,4.4,13.4,28.7,5,7,8
7LATEDRYRB81,7,2011-05-11,LATEDRY,RB,8,1,92,2.8,10.6,26.9,16,17,21
7LATEDRYRB82,7,2011-05-11,LATEDRY,RB,8,2,112,2.8,10.3,26.9,10,9,14
7LATEDRYRB83,7,2011-05-11,LATEDRY,RB,8,3,117,3,10.3,26.9,9,8,13
7LATEDRYRB91,7,2011-05-11,LATEDRY,RB,9,1,108,1.1,8.7,26.7,10,9,14
7LATEDRYRB92,7,2011-05-11,LATEDRY,RB,9,2,99,3.2,8.6,26.8,31,31,26
7LATEDRYRB93,7,2011-05-11,LATEDRY,RB,9,3,146,3.4,8.8,27.3,30,21,46
7TRANSRB101,7,2011-01-22,TRANS,RB,10,1,106,4.56,0.3,21,161,152,73
7TRANSRB101,7,2011-02-10,TRANS,RB,10,1,174,3.9,0.4,28,161,93,173
7TRANSRB101,7,2011-03-28,TRANS,RB,10,1,96,3.1,1.2,24.2,161,168,196
7TRANSRB101,7,2011-04-22,TRANS,RB,10,1,165,2.4,4.8,24.3,161,98,185
7TRANSRB101,7,2011-06-05,TRANS,RB,10,1,112,4.7,5,28.2,161,144,164
7TRANSRB102,7,2011-01-22,TRANS,RB,10,2,175,4.67,0.3,21,161,92,114
7TRANSRB102,7,2011-02-10,TRANS,RB,10,2,115,3.6,0.4,23.3,161,140,146
7TRANSRB102,7,2011-03-28,TRANS,RB,10,2,93,3.7,1.1,24.8,161,173,195
7TRANSRB102,7,2011-04-22,TRANS,RB,10,2,115,2.6,4.9,24.6,161,140,208
7TRANSRB102,7,2011-06-05,TRANS,RB,10,2,115,5.4,5,29,161,140,208
7TRANSRB103,7,2011-01-22,TRANS,RB,10,3,131,4.65,0.3,21,199,152,36
7TRANSRB103,7,2011-02-10,TRANS,RB,10,3,162,6.33,0.4,19.5,199,123,217
7TRANSRB103,7,2011-03-28,TRANS,RB,10,3,93,4.4,1.2,25.2,199,214,182
7TRANSRB103,7,2011-04-22,TRANS,RB,10,3,109,2.8,4.3,24.8,199,183,236
7TRANSRB103,7,2011-06-05,TRANS,RB,10,3,148,6.3,5,28.9,199,134,124
7TRANSRB111,7,2011-01-22,TRANS,RB,11,1,115,3.4,0.2,21.1,200,174,28
7TRANSRB111,7,2011-02-12,TRANS,RB,11,1,101,5.65,0.4,17.4,200,198,87
7TRANSRB111,7,2011-03-24,TRANS,RB,11,1,88,7.2,0.9,25.2,200,227,256
7TRANSRB111,7,2011-04-15,TRANS,RB,11,1,126,5.6,7.5,27.6,200,159,152
7TRANSRB111,7,2011-06-05,TRANS,RB,11,1,97,6,5.6,28.8,200,206,133
7TRANSRB112,7,2011-01-22,TRANS,RB,11,2,100,3.2,0.3,20.8,332,332,225
7TRANSRB112,7,2011-02-12,TRANS,RB,11,2,79,5.65,0.4,17.7,332,420,357
7TRANSRB112,7,2011-03-27,TRANS,RB,11,2,108,4.9,1.3,24.6,332,307,501
7TRANSRB112,7,2011-04-21,TRANS,RB,11,2,106,4.5,6.1,26.5,332,313,312
7TRANSRB112,7,2011-06-05,TRANS,RB,11,2,139,5.1,5.6,28.3,332,239,289
7TRANSRB113,7,2011-01-22,TRANS,RB,11,3,NA,4.62,0.3,20.9,480,NA,691
7TRANSRB113,7,2011-02-13,TRANS,RB,11,3,116,6.24,0.4,16.3,480,414,715
7TRANSRB113,7,2011-03-27,TRANS,RB,11,3,102,5.9,1.4,25.9,480,471,786
7TRANSRB113,7,2011-04-21,TRANS,RB,11,3,111,4.8,5.2,27.1,480,432,703
7TRANSRB113,7,2011-06-05,TRANS,RB,11,3,96,5,5.5,28.5,480,500,463
7TRANSRB131,7,2011-01-23,TRANS,RB,13,1,56,4.52,0.3,17.8,74,132,40
7TRANSRB131,7,2011-02-11,TRANS,RB,13,1,115,3.62,0.4,22.2,74,64,40
7TRANSRB131,7,2011-03-25,TRANS,RB,13,1,98,5,4,24.1,74,76,61
7TRANSRB131,7,2011-06-06,TRANS,RB,13,1,104,3.81,7.9,28.7,74,71,16
7TRANSRB132,7,2011-01-23,TRANS,RB,13,2,61,4.62,0.3,17.8,115,189,68
7TRANSRB132,7,2011-02-11,TRANS,RB,13,2,130,4.16,0.4,22.2,115,88,50
7TRANSRB132,7,2011-03-25,TRANS,RB,13,2,130,4.6,4.6,24.6,115,88,128
7TRANSRB132,7,2011-04-16,TRANS,RB,13,2,150,4.9,10.2,27.6,115,77,88
